start,stop,description,location,name_surname,activity,course_desc,location_id,prof_id,group_id,course_id,comment,URL
2024-11-11T14:15:00+00:00,2024-11-11T16:45:00+00:00,V-Management projektov-2. skupina-UNI-Redni,413,Benjamin Urh,V,Management projektov,,,,,,
2024-11-04T10:45:00+00:00,2024-11-04T13:15:00+00:00,V-Metode in tehnike projektnega dela-VS-Redni,413,Benjamin Urh,V,Metode in tehnike projektnega dela,,,,,,
2024-10-21T14:15:00+00:00,2024-10-21T16:45:00+00:00,V-Management projektov-1. skupina-UNI-Redni,401,Benjamin Urh,V,Management projektov,,,,,,
2019-09-10T08:30:00+00:00,2019-09-10T09:00:00+00:00,"Zagovor diplome: Rupnik David - - Mentor: Marko Urh/FOV, somentor: Benjamin Urh/FOV-VS-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-11-05T14:15:00+00:00,2024-11-05T16:45:00+00:00,V-Management projektov-2. skupina-UNI-Redni,413,Benjamin Urh,V,Management projektov,,,,,,
2024-11-04T14:15:00+00:00,2024-11-04T16:45:00+00:00,V-Management projektov-2. skupina-UNI-Redni,413,Benjamin Urh,V,Management projektov,,,,,,
2025-01-15T10:45:00+00:00,2025-01-15T13:15:00+00:00,e-V-Multiprojektni management-MAG-Redni,E-učilnica,Benjamin Urh,e-V,Multiprojektni management,,,,,,
2024-04-08T11:00:00+00:00,2024-04-08T11:30:00+00:00,"Zagovor diplome: Šarić Elmana - - Mentor: Benjamin Urh/FOV, somentor: -UNI-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2025-01-10T08:00:00+00:00,2025-01-10T10:30:00+00:00,V-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,411,Benjamin Urh,V,Razvoj proizvodov in proizvodnih procesov,,,,,,
2024-11-12T14:15:00+00:00,2024-11-12T16:45:00+00:00,e-V-Management projektov-2. skupina-UNI-Redni,E-učilnica,Benjamin Urh,e-V,Management projektov,,,,,,
2024-12-19T08:00:00+00:00,2024-12-19T10:30:00+00:00,P-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,412,Benjamin Urh,P,Razvoj proizvodov in proizvodnih procesov,,,,,,
2024-09-10T10:30:00+00:00,2024-09-10T11:00:00+00:00,"Zagovor diplome: Šmelcer Katja - - Mentor: Benjamin Urh/FOV, somentor: -UNI-Redni",706 Sejna soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2023-03-29T12:00:00+00:00,2023-03-29T12:30:00+00:00,"Zagovor diplome: Jagodic Monika - - Mentor: Tomaž Kern/FOV, somentor: -UNI-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-12-11T08:00:00+00:00,2024-12-11T10:30:00+00:00,P-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,413,Benjamin Urh,P,Razvoj proizvodov in proizvodnih procesov,,,,,,
2024-10-25T14:15:00+00:00,2024-10-25T16:45:00+00:00,V-Management projektov-1. skupina-UNI-Redni,401,Benjamin Urh,V,Management projektov,,,,,,
2023-09-14T08:30:00+00:00,2023-09-14T09:00:00+00:00,"Zagovor diplome: Arsenijević Anđelina - - Mentor: Marjan Senegačnik/FOV, somentor: Benjamin Urh/FOV-UNI-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2025-01-10T10:45:00+00:00,2025-01-10T13:15:00+00:00,V-Multiprojektni management-MAG-Redni,MS Teams,Benjamin Urh,V,Multiprojektni management,,,,,,
2023-09-21T08:15:00+00:00,2023-09-21T08:45:00+00:00,"Zagovor magisterija: Coklin Matej - - Mentor: Zvone Balantič/FOV, somentor: -MAG-Izredni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2023-07-12T10:00:00+00:00,2023-07-12T10:30:00+00:00,"Zagovor diplome: Leskovar Jaša - - Mentor: Matjaž Maletič/FOV, somentor: -UNI-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-10-10T17:00:00+00:00,2024-10-10T21:05:00+00:00,Konzultacije-Metode in tehnike projektnega dela - vaje-VS-Izredni,411,Benjamin Urh,Konzultacije *  vaj,Metode in tehnike projektnega dela -,,,,,,
2024-10-18T14:15:00+00:00,2024-10-18T16:45:00+00:00,e-V-Management projektov-1. skupina-UNI-Redni,E-učilnica,Benjamin Urh,e-V,Management projektov,,,,,,
2024-12-06T08:00:00+00:00,2024-12-06T10:30:00+00:00,P-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,412,Benjamin Urh,P,Razvoj proizvodov in proizvodnih procesov,,,,,,
2024-09-10T10:30:00+00:00,2024-09-10T11:00:00+00:00,"Zagovor diplome: Kos Špela - - Mentor: Dušan Mežnar, somentor: -VS-Izredni",706 Sejna soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-11-13T14:15:00+00:00,2024-11-13T16:45:00+00:00,V-Management projektov-2. skupina-UNI-Redni,413,Benjamin Urh,V,Management projektov,,,,,,
2024-05-10T13:15:00+00:00,2024-05-10T13:45:00+00:00,"Zagovor magisterija: Jerman Tea - - Mentor: Dušan Mežnar, somentor: -MAG-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-09-09T09:00:00+00:00,2024-09-09T09:30:00+00:00,"Zagovor diplome: Novak Žan - - Mentor: Robert Leskovar/FOV, somentor: -UNI-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-11-05T10:45:00+00:00,2024-11-05T13:15:00+00:00,V-Metode in tehnike projektnega dela-VS-Redni,413,Benjamin Urh,V,Metode in tehnike projektnega dela,,,,,,
2024-12-23T08:00:00+00:00,2024-12-23T10:30:00+00:00,V-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,413,Benjamin Urh,V,Razvoj proizvodov in proizvodnih procesov,,,,,,
2023-03-07T09:00:00+00:00,2023-03-07T09:30:00+00:00,"Zagovor diplome: Zornada Sara - - Mentor: Benjamin Urh/FOV, somentor: -VS-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2021-11-02T11:00:00+00:00,2021-11-02T11:30:00+00:00,"Zagovor magisterija: Paurević Rok - - Mentor: Matjaž Roblek/FOV, somentor: -MAG-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-11-07T17:00:00+00:00,2024-11-07T19:30:00+00:00,e-V-Management projektov-2. skupina-UNI-Redni,E-učilnica,Benjamin Urh,e-V,Management projektov,,,,,,
2024-12-12T08:00:00+00:00,2024-12-12T10:30:00+00:00,P-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,413,Benjamin Urh,P,Razvoj proizvodov in proizvodnih procesov,,,,,,
2024-11-07T14:15:00+00:00,2024-11-07T16:45:00+00:00,V-Praktikum inženiringa poslovnih sistemov-UNI-Redni,307,Benjamin Urh,V,Praktikum inženiringa poslovnih sistemov,,,,,,
2023-07-12T10:30:00+00:00,2023-07-12T11:00:00+00:00,"Zagovor magisterija: Potočnik Lara - - Mentor: Matjaž Maletič/FOV, somentor: -MAG-Izredni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-09-24T09:00:00+00:00,2024-09-24T09:30:00+00:00,"Zagovor diplome: Kern Mark - - Mentor: Uroš Rajkovič/FOV, somentor: Benjamin Urh/FOV-VS-Redni",706 Sejna soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-12-16T11:00:00+00:00,2024-12-16T11:30:00+00:00,"Zagovor diplome: Kozić Zerina - - Mentor: Benjamin Urh/FOV, somentor: -VS-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-11-07T10:45:00+00:00,2024-11-07T13:15:00+00:00,V-Metode in tehnike projektnega dela-VS-Redni,413,Benjamin Urh,V,Metode in tehnike projektnega dela,,,,,,
2024-10-28T10:00:00+00:00,2024-10-28T10:30:00+00:00,"Zagovor magisterija: Milinković Nina - - Mentor: Tomaž Kern/FOV, somentor: -MAG-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-09-23T15:00:00+00:00,2024-09-23T15:30:00+00:00,"Zagovor diplome: Vujinović Barbara - - Mentor: Benjamin Urh/FOV, somentor: -VS-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-11-22T14:15:00+00:00,2024-11-22T16:45:00+00:00,e-V-Management projektov-3. skupina-UNI-Redni,E-učilnica,Benjamin Urh,e-V,Management projektov,,,,,,
2023-10-18T13:15:00+00:00,2023-10-18T13:45:00+00:00,"Zagovor magisterija: Fačeti Sara - - Mentor: Marjan Senegačnik/FOV, somentor: -MAG-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2022-10-19T13:15:00+00:00,2022-10-19T13:45:00+00:00,"Zagovor diplome: Kralj Bogataj Maj - - Mentor: Dušan Mežnar, somentor: -VS-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2025-01-07T08:00:00+00:00,2025-01-07T10:30:00+00:00,P-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,412,Benjamin Urh,P,Razvoj proizvodov in proizvodnih procesov,,,,,,
2024-07-01T13:00:00+00:00,2024-07-01T13:30:00+00:00,"Zagovor magisterija: Gabrovšek Simon - - Mentor: Dušan Mežnar, somentor: -MAG-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2025-01-16T17:00:00+00:00,2025-01-16T21:05:00+00:00,Konzultacije-Multiprojektni management - vaje-MAG-Izredni,411,Benjamin Urh,Konzultacije *  vaj,Multiprojektni management -,,,,,,
2025-01-08T10:45:00+00:00,2025-01-08T13:15:00+00:00,e-V-Multiprojektni management-MAG-Redni,E-učilnica,Benjamin Urh,e-V,Multiprojektni management,,,,,,
2025-01-07T10:45:00+00:00,2025-01-07T13:15:00+00:00,V-Multiprojektni management-MAG-Redni,MS Teams,Benjamin Urh,V,Multiprojektni management,,,,,,
2024-12-04T08:00:00+00:00,2024-12-04T10:30:00+00:00,P-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,412,Benjamin Urh,P,Razvoj proizvodov in proizvodnih procesov,,,,,,
2024-05-29T09:00:00+00:00,2024-05-29T09:30:00+00:00,"Zagovor diplome: Bohanel Šardi - - Mentor: Dušan Mežnar, somentor: -UNI-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-12-20T08:00:00+00:00,2024-12-20T10:30:00+00:00,P-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,413,Benjamin Urh,P,Razvoj proizvodov in proizvodnih procesov,,,,,,
2022-10-21T11:00:00+00:00,2022-10-21T11:30:00+00:00,"Zagovor magisterija: Kokalj Anton - - Mentor: Tomaž Kern/FOV, somentor: Janja Jerebic-MAG-Redni",706 Sejna soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2019-09-09T09:00:00+00:00,2019-09-09T09:30:00+00:00,"Zagovor diplome: Petrič Jure - - Mentor: Marjan Senegačnik/FOV, somentor: Matjaž Maletič/FOV-UNI-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-11-06T10:45:00+00:00,2024-11-06T13:15:00+00:00,e-V-Metode in tehnike projektnega dela-VS-Redni,E-učilnica,Benjamin Urh,e-V,Metode in tehnike projektnega dela,,,,,,
2024-12-17T08:00:00+00:00,2024-12-17T10:30:00+00:00,e-P-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,E-učilnica,Benjamin Urh,e-P,Razvoj proizvodov in proizvodnih procesov,,,,,,
2019-09-09T09:30:00+00:00,2019-09-09T10:00:00+00:00,"Zagovor diplome: Grubor David - - Mentor: Marjan Senegačnik/FOV, somentor: -VS-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-04-03T13:20:00+00:00,2024-04-03T13:50:00+00:00,"Zagovor magisterija: Ziegler Eva - - Mentor: Miha Marič/FOV, somentor: -MAG-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-11-21T14:15:00+00:00,2024-11-21T16:45:00+00:00,V-Management projektov-3. skupina-UNI-Redni,413,Benjamin Urh,V,Management projektov,,,,,,
2022-09-26T09:00:00+00:00,2022-09-26T09:30:00+00:00,"Zagovor magisterija: Eržen Tjaša - - Mentor: Dušan Mežnar, somentor: -MAG-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-09-13T08:00:00+00:00,2024-09-13T08:30:00+00:00,"Zagovor diplome: Momčilov Kristina - - Mentor: Dušan Mežnar, somentor: Miha Marič/FOV-UNI-Redni",MS Teams,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-12-16T08:00:00+00:00,2024-12-16T10:30:00+00:00,V-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,413,Benjamin Urh,V,Razvoj proizvodov in proizvodnih procesov,,,,,,
2024-07-01T15:00:00+00:00,2024-07-01T15:30:00+00:00,"Zagovor diplome: Kerović Jelisaveta - - Mentor: Dušan Mežnar, somentor: Matjaž Roblek/FOV-UNI-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-11-06T14:15:00+00:00,2024-11-06T16:45:00+00:00,V-Management projektov-2. skupina-UNI-Redni,413,Benjamin Urh,V,Management projektov,,,,,,
2023-10-18T13:45:00+00:00,2023-10-18T14:30:00+00:00,"Zagovor diplome: Starešinič Miha - - Mentor: Gregor Lenart/FOV, somentor: Benjamin Urh/FOV-VS-Izredni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2025-01-13T08:00:00+00:00,2025-01-13T10:30:00+00:00,e-V-Razvoj proizvodov in proizvodnih procesov-Skupna(A--)-UNI-Redni,E-učilnica,Benjamin Urh,e-V,Razvoj proizvodov in proizvodnih procesov,,,,,,
2025-03-04T17:00:00+00:00,2025-03-04T17:45:00+00:00,e-P-Praktikum inženiringa poslovnih sistemov-UNI-Redni,E-učilnica,Benjamin Urh,e-P,Praktikum inženiringa poslovnih sistemov,,,,,,
2024-11-08T10:45:00+00:00,2024-11-08T13:15:00+00:00,V-Metode in tehnike projektnega dela-VS-Redni,413,Benjamin Urh,V,Metode in tehnike projektnega dela,,,,,,
2025-01-06T08:00:00+00:00,2025-01-06T10:30:00+00:00,e-P-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,E-učilnica,Benjamin Urh,e-P,Razvoj proizvodov in proizvodnih procesov,,,,,,
2024-10-24T14:15:00+00:00,2024-10-24T16:45:00+00:00,e-V-Management projektov-1. skupina-UNI-Redni,E-učilnica,Benjamin Urh,e-V,Management projektov,,,,,,
2024-10-16T14:15:00+00:00,2024-10-16T16:45:00+00:00,V-Management projektov-1. skupina-UNI-Redni,401,Benjamin Urh,V,Management projektov,,,,,,
2024-11-12T10:45:00+00:00,2024-11-12T13:15:00+00:00,V-Metode in tehnike projektnega dela-VS-Redni,413,Benjamin Urh,V,Metode in tehnike projektnega dela,,,,,,
2024-12-13T08:00:00+00:00,2024-12-13T10:30:00+00:00,P-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,412,Benjamin Urh,P,Razvoj proizvodov in proizvodnih procesov,,,,,,
2023-06-19T13:30:00+00:00,2023-06-19T14:00:00+00:00,"Zagovor diplome: Likeb Ana - - Mentor: Benjamin Urh/FOV, somentor: -VS-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2025-01-08T08:00:00+00:00,2025-01-08T10:30:00+00:00,V-Razvoj proizvodov in proizvodnih procesov-UNI-Redni,413,Benjamin Urh,V,Razvoj proizvodov in proizvodnih procesov,,,,,,
2025-01-14T10:45:00+00:00,2025-01-14T13:15:00+00:00,V-Multiprojektni management-MAG-Redni,MS Teams,Benjamin Urh,V,Multiprojektni management,,,,,,
2024-10-23T14:15:00+00:00,2024-10-23T16:45:00+00:00,V-Management projektov-1. skupina-UNI-Redni,401,Benjamin Urh,V,Management projektov,,,,,,
2021-11-02T11:30:00+00:00,2021-11-02T12:00:00+00:00,"Zagovor diplome: Botonjić Samir - - Mentor: Benjamin Urh/FOV, somentor: -VS-Izredni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2023-03-29T12:00:00+00:00,2023-03-29T12:30:00+00:00,"Zagovor diplome: Jerman Eneja - - Mentor: Tomaž Kern/FOV, somentor: -UNI-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-11-18T14:15:00+00:00,2024-11-18T16:45:00+00:00,V-Management projektov-3. skupina-UNI-Redni,413,Benjamin Urh,V,Management projektov,,,,,,
2025-05-26T08:00:00+00:00,2025-05-26T10:30:00+00:00,V-Praktikum inženiringa poslovnih sistemov-UNI-Redni,307,Benjamin Urh,V,Praktikum inženiringa poslovnih sistemov,,,,,,
2019-09-26T09:00:00+00:00,2019-09-26T09:30:00+00:00,"Zagovor diplome: Petelin Klemen - - Mentor: Matjaž Maletič/FOV, somentor: -VS-Redni",707 Diplomska soba,Benjamin Urh,Zagovor,Zagovor,,,,,,
2024-11-14T14:15:00+00:00,2024-11-14T16:45:00+00:00,V-Management projektov-3. skupina-UNI-Redni,413,Benjamin Urh,V,Management projektov,,,,,,
2025-01-17T14:15:00+00:00,2025-01-17T16:45:00+00:00,e-V-Spletno programiranje-UNI-Redni,E-učilnica,Marko Urh,e-V,Spletno programiranje,,,,,,
2024-11-13T14:15:00+00:00,2024-11-13T16:45:00+00:00,V-Osnove opracijskih raziskav-2. skupina-VS-Redni,401,Marko Urh,V,Osnove opracijskih raziskav,,,,,,
2024-10-24T10:45:00+00:00,2024-10-24T13:15:00+00:00,V-Osnove izobraževanja-VS-Redni,401,Marko Urh,V,Osnove izobraževanja,,,,,,
2022-12-15T14:00:00+00:00,2022-12-15T14:30:00+00:00,"Zagovor diplome: Kondič Ana - - Mentor: Eva Jereb/FOV, somentor: Marko Urh/FOV-UNI-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2024-10-28T10:45:00+00:00,2024-10-28T13:15:00+00:00,e-V-Osnove izobraževanja-VS-Redni,E-učilnica,Marko Urh,e-V,Osnove izobraževanja,,,,,,
2024-10-29T10:45:00+00:00,2024-10-29T13:15:00+00:00,e-V-Osnove izobraževanja-VS-Redni,E-učilnica,Marko Urh,e-V,Osnove izobraževanja,,,,,,
2023-09-06T10:00:00+00:00,2023-09-06T10:30:00+00:00,"Zagovor diplome: Snedec Anja - - Mentor: Marko Urh/FOV, somentor: -VS-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2024-12-03T17:00:00+00:00,2024-12-03T21:05:00+00:00,Konzultacije-Osnove izobraževanja - vaje-VS-Izredni,MS Teams,Marko Urh,Konzultacije *  vaj,Osnove izobraževanja -,,,,,,
2024-12-17T10:45:00+00:00,2024-12-17T13:15:00+00:00,V-Selekcijski postopki-UNI-Redni,403,Marko Urh,V,Selekcijski postopki,,,,,,
2023-12-04T10:15:00+00:00,2023-12-04T10:45:00+00:00,"Zagovor magisterija: Trtnik Hana - - Mentor: Eva Jereb/FOV, somentor: -MAG-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2025-01-09T14:15:00+00:00,2025-01-09T16:45:00+00:00,V-Spletno programiranje-UNI-Redni,402,Marko Urh,V,Spletno programiranje,,,,,,
2024-11-08T14:15:00+00:00,2024-11-08T16:45:00+00:00,e-P-Osnove opracijskih raziskav-VS-Redni,E-učilnica,Marko Urh,e-P,Osnove opracijskih raziskav,,,,,,
2025-01-15T17:00:00+00:00,2025-01-15T19:30:00+00:00,V-Kadrovski management-VS-Izredni,302,Marko Urh,V,Kadrovski management,,,,,,
2022-09-07T11:00:00+00:00,2022-09-07T11:30:00+00:00,"Zagovor diplome: Božnar Miha - - Mentor: Alenka Baggia/FOV, somentor: Marko Urh/FOV-VS-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2025-01-20T14:15:00+00:00,2025-01-20T16:45:00+00:00,V-Spletno programiranje-UNI-Redni,402,Marko Urh,V,Spletno programiranje,,,,,,
2023-09-27T11:30:00+00:00,2023-09-27T12:00:00+00:00,"Zagovor diplome: Pamić Lejla - - Mentor: Eva Jereb/FOV, somentor: -UNI-Redni",706 Sejna soba,Marko Urh,Zagovor,Zagovor,,,,,,
2025-01-08T10:45:00+00:00,2025-01-08T13:15:00+00:00,V-Strategije doseganja ciljev-MAG-Redni,412,Marko Urh,V,Strategije doseganja ciljev,,,,,,
2024-12-09T14:15:00+00:00,2024-12-09T16:45:00+00:00,e-V-Spletno programiranje-UNI-Redni,E-učilnica,Marko Urh,e-V,Spletno programiranje,,,,,,
2022-12-05T10:30:00+00:00,2022-12-05T11:00:00+00:00,"Zagovor diplome: Štih Martina - - Mentor: Marko Urh/FOV, somentor: Marjan Senegačnik/FOV-VS-Izredni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2024-12-06T14:15:00+00:00,2024-12-06T16:45:00+00:00,V-Spletno programiranje-UNI-Redni,402,Marko Urh,V,Spletno programiranje,,,,,,
2019-09-11T10:30:00+00:00,2019-09-11T11:00:00+00:00,"Zagovor diplome:  - - Mentor: Alenka Baggia/FOV, somentor: Marko Urh/FOV-UNI-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2025-01-17T14:15:00+00:00,2025-01-17T16:45:00+00:00,e-V-Spletno programiranje-UNI-Redni,E-učilnica,Marko Urh,e-V,Spletno programiranje,,,,,,
2025-01-20T14:15:00+00:00,2025-01-20T16:45:00+00:00,V-Spletno programiranje-UNI-Redni,402,Marko Urh,V,Spletno programiranje,,,,,,
2024-11-06T14:15:00+00:00,2024-11-06T16:45:00+00:00,P-Osnove opracijskih raziskav-VS-Redni,401,Marko Urh,P,Osnove opracijskih raziskav,,,,,,
2024-12-16T10:45:00+00:00,2024-12-16T13:15:00+00:00,e-V-Selekcijski postopki-UNI-Redni,E-učilnica,Marko Urh,e-V,Selekcijski postopki,,,,,,
2024-11-05T14:15:00+00:00,2024-11-05T16:45:00+00:00,P-Osnove opracijskih raziskav-VS-Redni,401,Marko Urh,P,Osnove opracijskih raziskav,,,,,,
2024-11-29T10:45:00+00:00,2024-11-29T13:15:00+00:00,e-V-Razvoj kadrov-MAG-Redni,E-učilnica,Marko Urh,e-V,Razvoj kadrov,,,,,,
2025-01-10T17:00:00+00:00,2025-01-10T19:30:00+00:00,V-Osnove operacijskih raziskav-VS-Izredni,413,Marko Urh,V,Osnove operacijskih raziskav,,,,,,
2024-12-06T14:15:00+00:00,2024-12-06T16:45:00+00:00,V-Spletno programiranje-UNI-Redni,402,Marko Urh,V,Spletno programiranje,,,,,,
2025-01-14T17:00:00+00:00,2025-01-14T17:45:00+00:00,e-V-Osnove operacijskih raziskav-VS-Izredni,E-učilnica,Marko Urh,e-V,Osnove operacijskih raziskav,,,,,,
2024-12-12T10:45:00+00:00,2024-12-12T13:15:00+00:00,V-Selekcijski postopki-UNI-Redni,401,Marko Urh,V,Selekcijski postopki,,,,,,
2023-07-06T09:30:00+00:00,2023-07-06T10:00:00+00:00,"Zagovor diplome: Podobnik Jerca - - Mentor: Marko Urh/FOV, somentor: -VS-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2024-12-11T10:45:00+00:00,2024-12-11T13:15:00+00:00,V-Selekcijski postopki-UNI-Redni,403,Marko Urh,V,Selekcijski postopki,,,,,,
2023-10-05T13:15:00+00:00,2023-10-05T13:45:00+00:00,"Zagovor magisterija: Minov Nina - - Mentor: Miha Marič/FOV, somentor: -MAG-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2025-01-06T17:00:00+00:00,2025-01-06T19:30:00+00:00,P-Osnove operacijskih raziskav-VS-Izredni,413,Marko Urh,P,Osnove operacijskih raziskav,,,,,,
2024-11-11T13:30:00+00:00,2024-11-11T16:45:00+00:00,P-Osnove opracijskih raziskav-VS-Redni,401,Marko Urh,P,Osnove opracijskih raziskav,,,,,,
2023-04-13T13:30:00+00:00,2023-04-13T14:00:00+00:00,"Zagovor diplome: Draganović Amir - - Mentor: Alenka Baggia/FOV, somentor: Marko Urh/FOV-UNI-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2019-09-11T10:00:00+00:00,2019-09-11T10:30:00+00:00,"Zagovor diplome: Vengar Rok - - Mentor: Alenka Baggia/FOV, somentor: Marko Urh/FOV-UNI-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2024-11-27T10:45:00+00:00,2024-11-27T13:15:00+00:00,V-Razvoj kadrov-MAG-Redni,401,Marko Urh,V,Razvoj kadrov,,,,,,
2024-12-05T10:45:00+00:00,2024-12-05T13:15:00+00:00,e-V-Razvoj kadrov-MAG-Redni,E-učilnica,Marko Urh,e-V,Razvoj kadrov,,,,,,
2024-10-23T10:10:00+00:00,2024-10-23T10:40:00+00:00,"Zagovor diplome: Strehar Feliks - - Mentor: Eva Jereb/FOV, somentor: -UNI-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2024-11-13T17:00:00+00:00,2024-11-13T19:30:00+00:00,V-Osnove opracijskih raziskav-1. skupina-VS-Redni,401,Marko Urh,V,Osnove opracijskih raziskav,,,,,,
2023-09-06T10:15:00+00:00,2023-09-06T10:45:00+00:00,"Zagovor diplome: Tepeš Tanja - - Mentor: Marko Urh/FOV, somentor: -VS-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2019-09-30T10:00:00+00:00,2019-09-30T10:30:00+00:00,"Zagovor diplome: Zavrl Špela - - Mentor: Marjan Senegačnik/FOV, somentor: Marko Urh/FOV-VS-Izredni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2024-11-20T10:45:00+00:00,2024-11-20T13:15:00+00:00,V-Osnove opracijskih raziskav-3. skupina-VS-Redni,401,Marko Urh,V,Osnove opracijskih raziskav,,,,,,
2024-11-14T14:15:00+00:00,2024-11-14T16:45:00+00:00,e-V-Osnove opracijskih raziskav-2. skupina-VS-Redni,E-učilnica,Marko Urh,e-V,Osnove opracijskih raziskav,,,,,,
2019-09-10T08:30:00+00:00,2019-09-10T09:00:00+00:00,"Zagovor diplome: Rupnik David - - Mentor: Marko Urh/FOV, somentor: Benjamin Urh/FOV-VS-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2024-10-18T10:15:00+00:00,2024-10-18T10:45:00+00:00,"Zagovor diplome: Košir Maša - - Mentor: Eva Jereb/FOV, somentor: -UNI-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2023-09-27T11:00:00+00:00,2023-09-27T11:30:00+00:00,"Zagovor magisterija: Cof Tim - - Mentor: Alenka Baggia/FOV, somentor: Marko Urh/FOV-MAG-Redni",707 Diplomska soba,Marko Urh,Zagovor,Zagovor,,,,,,
2024-11-21T10:45:00+00:00,2024-11-21T13:15:00+00:00,V-Osnove opracijskih raziskav-3. skupina-VS-Redni,401,Marko Urh,V,Osnove opracijskih raziskav,,,,,,
