sifra_predmeta,naziv_predmeta,naziv_programa,strokovni_naziv,stopnja,klasius_srv,klasius_p16,veljavnost_zac,veljavnost_kon,ects,ure_pred,ure_epred,ure_vaj,ure_evaj,ure_labvaj,ind_z_prof,sam_delo,vrsta_predmeta,id_predmeta,letnik,obv_izb,semester
6228,VODITELJSTVO,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,18.0,21.0,9.0,15.0,,,177.0,program,102,2,obvezni,zimski
6229,TRG DELA IN ZAPOSLOVANJE,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,7.0,18.0,21.0,12.0,12.0,,,147.0,program,103,2,obvezni,zimski
6229,TRG DELA IN ZAPOSLOVANJE,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,7.0,18.0,21.0,12.0,12.0,,,147.0,program,103,2,obvezni,zimski
6230,OBVLADOVANJE KRITIČNE INFRASTRUKTURE IN KADRI,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,104,2,obvezni,poletni
6230,OBVLADOVANJE KRITIČNE INFRASTRUKTURE IN KADRI,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,104,2,obvezni,zimski
6230,OBVLADOVANJE KRITIČNE INFRASTRUKTURE IN KADRI,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,104,2,obvezni,poletni
6231,RAZVOJ POSLOVNIH MODELOV,Organizacija in management informacijskih sistemov (UN) //ver: 20,diplomirani organizator informatik (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,18.0,6.0,,,117.0,program,106,2,obvezni,zimski
6233,STATISTIKA,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,102.0,program,107,2,obvezni,poletni
6233,STATISTIKA,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,,,,,,,102.0,program,107,2,obvezni,poletni
6233,STATISTIKA,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,102.0,program,107,2,obvezni,poletni
6234,OPERACIJSKE RAZISKAVE,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,105.0,program,108,2,obvezni,poletni
6234,OPERACIJSKE RAZISKAVE,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,105.0,program,108,2,obvezni,poletni
6235,PRISTOPI MANAGEMENTA POSLOVNIH PROCESOV,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,109,2,izbirni,poletni
6236,TRAJNOSTNI PROIZVODNI SISTEMI,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,110,2,izbirni,poletni
6237,MEDORGANIZACIJSKI MARKETING,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,111,2,izbirni,poletni
6238,OBLIKOVANJE DELOVNIH MEST IN PLAČNEGA SISTEMA,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,112,2,izbirni,poletni
6239,DRUŽINSKO PODJETNIŠTVO,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,113,2,izbirni,poletni
6240,KADROVSKE KOMPETENCE,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,114,2,izbirni,poletni
6301,POSLOVNO KOMUNICIRANJE,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,115,3,obvezni,zimski
6301,POSLOVNO KOMUNICIRANJE,Inženiring poslovnih sistemov (UN) //ver: 20,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,115,3,obvezni,zimski
6301,POSLOVNO KOMUNICIRANJE,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,115,3,obvezni,zimski
6301,POSLOVNO KOMUNICIRANJE,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,115,3,obvezni,zimski
6301,POSLOVNO KOMUNICIRANJE,Organizacija in management informacijskih sistemov (UN) //ver: 20,diplomirani organizator informatik (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,115,3,obvezni,poletni
6301,POSLOVNO KOMUNICIRANJE,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,115,3,obvezni,zimski
6303,METODE ŠTUDIJA DELA,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,27.0,12.0,15.0,3.0,6.0,,117.0,program,116,3,obvezni,zimski
6303,METODE ŠTUDIJA DELA,Inženiring poslovnih sistemov (UN) //ver: 20,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,27.0,12.0,15.0,3.0,6.0,,117.0,program,116,3,obvezni,zimski
6304,MANAGEMENT PROJEKTOV,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,8.0,27.0,12.0,18.0,6.0,,,117.0,program,117,3,obvezni,poletni
6304,MANAGEMENT PROJEKTOV,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,8.0,27.0,12.0,18.0,6.0,,,117.0,program,117,3,obvezni,poletni
6304,MANAGEMENT PROJEKTOV,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,8.0,27.0,12.0,18.0,6.0,,,117.0,program,117,3,obvezni,poletni
6304,MANAGEMENT PROJEKTOV,Inženiring poslovnih sistemov (UN) //ver: 20,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,27.0,12.0,18.0,6.0,,,117.0,program,117,3,obvezni,poletni
6304,MANAGEMENT PROJEKTOV,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,27.0,12.0,18.0,6.0,,,117.0,program,117,3,obvezni,poletni
6304,MANAGEMENT PROJEKTOV,Organizacija in management informacijskih sistemov (UN) //ver: 20,diplomirani organizator informatik (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,27.0,12.0,18.0,6.0,,,117.0,program,117,3,obvezni,poletni
6307,INOVACIJSKI MANAGEMENT,Inženiring poslovnih sistemov (UN) //ver: 20,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,15.0,9.0,,,117.0,program,118,3,izbirni,zimski
6307,INOVACIJSKI MANAGEMENT,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,15.0,9.0,,,117.0,program,118,3,izbirni,zimski
6312,PLANIRANJE KADROV,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,119,3,obvezni,zimski
6312,PLANIRANJE KADROV,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,119,3,obvezni,zimski
6313,SELEKCIJSKI POSTOPKI,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,120,3,obvezni,zimski
6313,SELEKCIJSKI POSTOPKI,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,120,3,obvezni,zimski
6314,ORGANIZACIJA IZOBRAŽEVANJA,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,121,3,obvezni,poletni
6314,ORGANIZACIJA IZOBRAŽEVANJA,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,121,3,obvezni,poletni
6315,METODOLOGIJA USPOSABLJANJA KADROV,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,122,3,obvezni,poletni
6315,METODOLOGIJA USPOSABLJANJA KADROV,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,122,3,obvezni,poletni
6316,OBVLADOVANJE FIZIČNIH SREDSTEV,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,30.0,9.0,12.0,6.0,6.0,,117.0,program,123,3,obvezni,poletni
6316,OBVLADOVANJE FIZIČNIH SREDSTEV,Inženiring poslovnih sistemov (UN) //ver: 20,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,12.0,6.0,6.0,,117.0,program,123,3,obvezni,poletni
6317,NAČRTOVANJE KARIERE,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,124,3,izbirni,zimski
6317,NAČRTOVANJE KARIERE,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,124,3,izbirni,zimski
6318,MODELIRANJE IN SIMULACIJA SISTEMOV,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,24.0,15.0,12.0,12.0,,,117.0,program,125,3,obvezni,zimski
6318,MODELIRANJE IN SIMULACIJA SISTEMOV,Organizacija in management informacijskih sistemov (UN) //ver: 20,diplomirani organizator informatik (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,24.0,15.0,12.0,12.0,,,117.0,program,125,3,obvezni,zimski
6320,PROJEKT IZGRADNJE INFORMACIJSKEGA SISTEMA,Organizacija in management informacijskih sistemov (UN) //ver: 20,diplomirani organizator informatik (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,126,3,obvezni,zimski
6321,PROCES ODLOČANJA,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,127,2,izbirni,zimski
6321,PROCES ODLOČANJA,Organizacija in management informacijskih sistemov (UN) //ver: 20,diplomirani organizator informatik (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,127,3,izbirni,zimski
6322,SPLETNO PROGRAMIRANJE,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,21.0,18.0,12.0,12.0,,,117.0,program,128,2,izbirni,poletni
6322,SPLETNO PROGRAMIRANJE,Organizacija in management informacijskih sistemov (UN) //ver: 20,diplomirani organizator informatik (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,12.0,12.0,,,117.0,program,128,3,izbirni,zimski
6323,PROGRAMSKI JEZIK JAVA,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,24.0,15.0,12.0,12.0,,,117.0,program,129,2,izbirni,zimski
6323,PROGRAMSKI JEZIK JAVA,Organizacija in management informacijskih sistemov (UN) //ver: 20,diplomirani organizator informatik (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,24.0,15.0,12.0,12.0,,,117.0,program,129,3,izbirni,zimski
6324,DIPLOMSKO DELO,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,10.0,10.0,,,,,,290.0,program,130,3,obvezni,poletni
6324,DIPLOMSKO DELO,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,10.0,10.0,,,,,,290.0,program,130,3,obvezni,poletni
6324,DIPLOMSKO DELO,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,10.0,10.0,,,,,,290.0,program,130,3,obvezni,poletni
6324,DIPLOMSKO DELO,Inženiring poslovnih sistemov (UN) //ver: 20,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,10.0,10.0,,,,,,290.0,program,130,3,obvezni,poletni
6324,DIPLOMSKO DELO,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,10.0,10.0,,,,,,290.0,program,130,3,obvezni,poletni
6324,DIPLOMSKO DELO,Organizacija in management informacijskih sistemov (UN) //ver: 20,diplomirani organizator informatik (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,10.0,10.0,,,,,,290.0,program,130,3,obvezni,poletni
6325,PRAKTIKUM INŽENIRINGA POSLOVNIH SISTEMOV,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,30.0,9.0,,,24.0,,117.0,program,131,3,obvezni,zimski
6325,PRAKTIKUM INŽENIRINGA POSLOVNIH SISTEMOV,Inženiring poslovnih sistemov (UN) //ver: 20,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,,,24.0,,117.0,program,131,3,obvezni,zimski
6326,LOGISTIKA IN PLANIRANJE OSKRBOVALNIH VERIG,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,30.0,9.0,18.0,6.0,,,117.0,program,132,3,obvezni,poletni
6326,LOGISTIKA IN PLANIRANJE OSKRBOVALNIH VERIG,Inženiring poslovnih sistemov (UN) //ver: 20,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,18.0,6.0,,,117.0,program,132,3,obvezni,poletni
6327,UPRAVLJANJE ZANESLJIVOSTI IN RAZPOLOŽLJIVOSTI SISTEMOV,Inženiring poslovnih sistemov (UN) //ver: 20,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,33.0,6.0,21.0,3.0,,,117.0,program,133,3,izbirni,zimski
6328,KADROVSKI INFORMACIJSKI SISTEM,Inženiring poslovnih sistemov (UN) //ver: 20,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,18.0,6.0,,,117.0,program,134,3,izbirni,zimski
6328,KADROVSKI INFORMACIJSKI SISTEM,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,18.0,6.0,,,117.0,program,134,3,izbirni,zimski
6329,DIGITALNO POSLOVANJE,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,21.0,18.0,12.0,12.0,,,117.0,program,135,2,obvezni,zimski
6329,DIGITALNO POSLOVANJE,Inženiring poslovnih sistemov (UN) //ver: 20,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,12.0,12.0,,,117.0,program,135,3,izbirni,zimski
6329,DIGITALNO POSLOVANJE,Organizacija in management informacijskih sistemov (UN) //ver: 20,diplomirani organizator informatik (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,12.0,12.0,,,117.0,program,135,3,obvezni,zimski
6330,POSLOVNO NAČRTOVANJE,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,136,3,izbirni,zimski
6330,POSLOVNO NAČRTOVANJE,Inženiring poslovnih sistemov (UN) //ver: 20,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,136,3,izbirni,zimski
6330,POSLOVNO NAČRTOVANJE,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,136,3,izbirni,zimski
6331,INFORMACIJSKA VARNOST,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,30.0,9.0,18.0,6.0,,,117.0,program,137,3,obvezni,poletni
6331,INFORMACIJSKA VARNOST,Organizacija in management informacijskih sistemov (UN) //ver: 20,diplomirani organizator informatik (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,18.0,6.0,,,117.0,program,137,3,obvezni,poletni
6332,DIGITALNO INOVIRANJE,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,138,3,obvezni,zimski
6333,UPRAVLJANJE SPLETNIH VSEBIN,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,139,3,izbirni,zimski
6334,PODATKOVNA ANALITIKA,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,140,3,izbirni,zimski
6335,UPORABNIŠKA IZKUŠNJA,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,141,3,izbirni,zimski
6336,PROJEKT DIGITALIZACIJE,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,142,3,obvezni,poletni
6337,MANAGEMENT IZVAJANJA PROCESOV,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,143,3,izbirni,zimski
6338,RAZPOLOŽLJIVOST TEHNIŠKIH SREDSTEV,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,144,3,izbirni,zimski
6339,MANAGEMENT USTVARJALNOSTI IN INOVATIVNOSTI,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,145,3,izbirni,zimski
6340,E-IZOBRAŽEVANJE,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,146,3,izbirni,zimski
7101,STATISTIKA V RAZISKOVANJU,Inženiring poslovnih sistemov (MA) //ver: 23,magister poslovnih sistemov,MAG,17003,0488,2023-10-01T00:00:00Z,,7.0,36.0,9.0,24.0,6.0,,,135.0,program,147,1,obvezni,zimski
7101,STATISTIKA V RAZISKOVANJU,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 23,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2023-10-01T00:00:00Z,,7.0,36.0,9.0,24.0,6.0,,,135.0,program,147,1,obvezni,zimski
