skupina,profesorji,dtstart,location,description,dtstamp,trigger
https://urnik.fov.um.si/Program/calendars/25---2-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/43---Ajda-Sulc,2025-01-15T14:15:00+00:00,306,V-Statistika-2. skupina-UNI-Redni,2024-12-12T11:48:24+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/27---2-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/43---Ajda-Sulc,2025-01-15T14:15:00+00:00,306,V-Statistika-2. skupina-UNI-Redni,2024-12-12T11:48:24+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/29---2-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/43---Ajda-Sulc,2025-01-15T14:15:00+00:00,306,V-Statistika-2. skupina-UNI-Redni,2024-12-12T11:48:24+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/13---3-letnik-VS-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/47---Goran-Vukovic,2024-11-21T09:00:00+00:00,306,P-Strokovna praksa-VS-Redni,2024-12-12T11:46:20+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/15---3-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/47---Goran-Vukovic,2024-11-21T09:00:00+00:00,306,P-Strokovna praksa-VS-Redni,2024-12-12T11:46:20+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/17---3-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/47---Goran-Vukovic,2024-11-21T09:00:00+00:00,306,P-Strokovna praksa-VS-Redni,2024-12-12T11:46:20+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/13---3-letnik-VS-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-10-11T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/15---3-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-10-11T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/17---3-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-10-11T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/13---3-letnik-VS-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-10-15T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/15---3-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-10-15T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/17---3-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-10-15T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/13---3-letnik-VS-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-10-17T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/15---3-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-10-17T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/17---3-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-10-17T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/13---3-letnik-VS-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-10-22T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/15---3-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-10-22T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/17---3-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-10-22T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/13---3-letnik-VS-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-11-05T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/15---3-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-11-05T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/17---3-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/55---Stefan-Zun,2024-11-05T14:15:00+00:00,306,V-Okoljevarstveni inÅ¾eniring-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-11-07T14:15:00+00:00,307,V-Praktikum inÅ¾eniringa poslovnih sistemov-UNI-Redni,2024-12-12T11:45:32+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-20T14:15:00+00:00,307,P-Praktikum inÅ¾eniringa poslovnih sistemov-UNI-Redni,2024-12-12T11:45:32+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2025-05-26T08:00:00+00:00,307,V-Praktikum inÅ¾eniringa poslovnih sistemov-UNI-Redni,2024-12-12T11:45:33+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/14---3-letnik-VS-Informacijski-sistemi-Izredni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-11-05T17:00:00+00:00,307,P-Diplomsko delo-VS-Izredni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/16---3-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Izredni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-11-05T17:00:00+00:00,307,P-Diplomsko delo-VS-Izredni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/18---3-letnik-VS-Inzenirnig-poslovnih-sistemov-Izredni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-11-05T17:00:00+00:00,307,P-Diplomsko delo-VS-Izredni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/07---2-letnik-VS-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Alenka-Brezavscek,2024-12-12T14:15:00+00:00,307,P-Osnove opracijskih raziskav-VS-Redni,2024-12-12T11:45:37+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/11---2-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Alenka-Brezavscek,2024-12-12T14:15:00+00:00,307,P-Osnove opracijskih raziskav-VS-Redni,2024-12-12T11:45:37+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/31---3-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Marina-Dezman,2024-10-29T08:00:00+00:00,307,V-Poslovno komuniciranje-1. skupina-UNI-Redni,2024-12-12T11:46:30+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/33---3-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Marina-Dezman,2024-10-29T08:00:00+00:00,307,V-Poslovno komuniciranje-1. skupina-UNI-Redni,2024-12-12T11:46:30+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Marina-Dezman,2024-10-29T08:00:00+00:00,307,V-Poslovno komuniciranje-1. skupina-UNI-Redni,2024-12-12T11:46:30+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/31---3-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Marina-Dezman,2024-10-29T10:45:00+00:00,307,V-Poslovno komuniciranje-2. skupina-UNI-Redni,2024-12-12T11:46:30+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/33---3-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Marina-Dezman,2024-10-29T10:45:00+00:00,307,V-Poslovno komuniciranje-2. skupina-UNI-Redni,2024-12-12T11:46:30+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Marina-Dezman,2024-10-29T10:45:00+00:00,307,V-Poslovno komuniciranje-2. skupina-UNI-Redni,2024-12-12T11:46:30+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Marina-Dezman,2025-01-15T14:15:00+00:00,307,V-Management tveganj-MAG-Redni,2024-12-12T11:46:30+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/47---2-letnik-MAG-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Marina-Dezman,2025-01-15T14:15:00+00:00,307,V-Management tveganj-MAG-Redni,2024-12-12T11:46:30+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/51---2-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Marina-Dezman,2025-01-15T14:15:00+00:00,307,V-Management tveganj-MAG-Redni,2024-12-12T11:46:30+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Marina-Dezman,2025-01-20T14:15:00+00:00,307,V-Management tveganj-MAG-Redni,2024-12-12T11:46:30+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/47---2-letnik-MAG-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Marina-Dezman,2025-01-20T14:15:00+00:00,307,V-Management tveganj-MAG-Redni,2024-12-12T11:46:30+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/51---2-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Marina-Dezman,2025-01-20T14:15:00+00:00,307,V-Management tveganj-MAG-Redni,2024-12-12T11:46:30+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/41---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Mojca-Dobnik,2025-01-09T08:00:00+00:00,307,V-Kakovost v zdr. in soc. organizacijah-MAG-Redni,2024-12-12T11:48:36+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/41---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Mojca-Dobnik,2025-01-10T08:00:00+00:00,307,V-Kakovost v zdr. in soc. organizacijah-MAG-Redni,2024-12-12T11:48:36+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/29---2-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Branka-Jarc-Kovacic,2024-12-09T14:00:00+00:00,307,V-Älovek v delovnem procesu-UNI-Redni,2024-12-12T11:45:45+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/47---2-letnik-MAG-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/11---Eva-Jereb,2024-11-19T10:45:00+00:00,307,P-Razvoj kadrov-MAG-Redni,2024-12-12T11:45:41+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/39---1-letnik-MAG-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/11---Eva-Jereb,2024-11-21T10:45:00+00:00,307,P-Strategije doseganja ciljev-MAG-Redni,2024-12-12T11:45:41+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/39---1-letnik-MAG-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/11---Eva-Jereb,2024-11-27T10:45:00+00:00,307,P-Strategije doseganja ciljev-MAG-Redni,2024-12-12T11:45:41+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/15---3-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/11---Janja-Jerebic,2024-11-27T08:00:00+00:00,307,P-Diplomsko delo-VS-Redni,2024-12-12T11:45:51+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/17---3-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/11---Janja-Jerebic,2024-11-27T08:00:00+00:00,307,P-Diplomsko delo-VS-Redni,2024-12-12T11:45:51+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/02---1-letnik-VS-Informacijski-sistemi-Izredni,https://urnik.fov.um.si/Izvajalec/calendars/12---Spela-Kajzer,2024-10-08T17:00:00+00:00,307,V-Osnove matematike v organizacijskih vedah-VS-Izredni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/04---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Izredni,https://urnik.fov.um.si/Izvajalec/calendars/12---Spela-Kajzer,2024-10-08T17:00:00+00:00,307,V-Osnove matematike v organizacijskih vedah-VS-Izredni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/06---1-letnik-VS-Inzenirnig-poslovnih-sistemov-Izredni,https://urnik.fov.um.si/Izvajalec/calendars/12---Spela-Kajzer,2024-10-08T17:00:00+00:00,307,V-Osnove matematike v organizacijskih vedah-VS-Izredni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/12---Spela-Kajzer,2024-10-22T14:15:00+00:00,307,Konzultacije-Osnove matematike v organizacijskih vedah - Vaje(tuji Å¡tudenti)-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/12---Spela-Kajzer,2024-10-22T14:15:00+00:00,307,Konzultacije-Osnove matematike v organizacijskih vedah - Vaje(tuji Å¡tudenti)-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/05---1-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/12---Spela-Kajzer,2024-10-22T14:15:00+00:00,307,Konzultacije-Osnove matematike v organizacijskih vedah - Vaje(tuji Å¡tudenti)-VS-Redni,2024-12-12T11:48:39+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/31---3-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-01T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/33---3-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-01T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-01T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/31---3-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-03T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/33---3-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-03T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-03T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/31---3-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-04T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/33---3-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-04T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-04T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/31---3-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-08T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/33---3-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-08T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-08T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/31---3-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-10T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/33---3-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-10T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-10T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/31---3-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-11T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/33---3-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-11T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-11T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/31---3-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-15T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/33---3-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-15T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-15T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/31---3-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-16T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/33---3-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-16T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-16T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:42+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/31---3-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-17T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:43+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/33---3-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-17T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:43+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-10-17T10:45:00+00:00,307,P-Management projektov-UNI-Redni,2024-12-12T11:45:43+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-11-07T14:15:00+00:00,307,V-Praktikum inÅ¾eniringa poslovnih sistemov-UNI-Redni,2024-12-12T11:45:43+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-12-16T08:00:00+00:00,307,P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni,2024-12-12T11:45:43+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2024-12-20T14:15:00+00:00,307,P-Praktikum inÅ¾eniringa poslovnih sistemov-UNI-Redni,2024-12-12T11:45:43+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/35---3-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2025-05-26T08:00:00+00:00,307,V-Praktikum inÅ¾eniringa poslovnih sistemov-UNI-Redni,2024-12-12T11:45:43+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/47---2-letnik-MAG-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/15---Mirjana-Kljajic-Borstnar,2024-12-18T10:45:00+00:00,307,P-Kadrovski management v digitalni dobi-MAG-Redni,2024-12-12T11:45:44+00:00,-1 days +23:30:00
