skupina,dtstamp,dtstart,dtend,trigger,location,description
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:43+00:00,2025-03-28T08:00:00+00:00,2025-03-28T10:30:00+00:00,-1 days +23:30:00,410,V-RaÄunalniÅ¡tvo in informatika-2.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-16T14:15:00+00:00,2025-04-16T16:45:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-3.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-10T08:00:00+00:00,2025-04-10T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Kadrovski management-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:41+00:00,2024-12-02T17:00:00+00:00,2024-12-02T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Organizacija in management-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:41+00:00,2024-12-02T14:15:00+00:00,2024-12-02T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:43+00:00,2025-03-26T08:00:00+00:00,2025-03-26T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-RaÄunalniÅ¡tvo in informatika-2.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:42+00:00,2025-03-13T08:00:00+00:00,2025-03-13T10:30:00+00:00,-1 days +23:30:00,410,V-RaÄunalniÅ¡tvo in informatika-2.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:40+00:00,2024-10-23T17:00:00+00:00,2024-10-23T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Osnove matematike v organizacijskih vedah-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:39+00:00,2024-10-04T08:00:00+00:00,2024-10-04T10:30:00+00:00,-1 days +23:30:00,111,P-Osnove naravoslovja in tehnologije-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-05-08T10:45:00+00:00,2025-05-08T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:40+00:00,2024-11-07T10:45:00+00:00,2024-11-07T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Osnove matematike v organizacijskih vedah-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:42+00:00,2025-03-10T14:15:00+00:00,2025-03-10T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Osnove poslovodenja in raÄunovodstva-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:39+00:00,2024-10-01T14:15:00+00:00,2024-10-01T16:45:00+00:00,-1 days +23:30:00,111,P-Osnove prava-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-04T14:15:00+00:00,2025-04-04T16:45:00+00:00,-1 days +23:30:00,111,V-Osnove poslovodenja in raÄunovodstva-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:42+00:00,2025-01-17T10:45:00+00:00,2025-01-17T13:15:00+00:00,-1 days +23:30:00,111,P-Organizacija in management-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:43+00:00,2025-04-03T08:00:00+00:00,2025-04-03T10:30:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-1.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:41+00:00,2024-12-03T10:45:00+00:00,2024-12-03T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Organizacija in management-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-05-13T10:45:00+00:00,2025-05-13T13:15:00+00:00,-1 days +23:30:00,413,V-Osnove statistike-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:42+00:00,2025-01-15T10:45:00+00:00,2025-01-15T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Organizacija in management-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:46+00:00,2025-05-19T10:45:00+00:00,2025-05-19T13:15:00+00:00,-1 days +23:30:00,401,V-Kadrovski management-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:43+00:00,2025-03-27T08:00:00+00:00,2025-03-27T10:30:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-1.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-05-09T10:45:00+00:00,2025-05-09T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:39+00:00,2024-10-07T17:00:00+00:00,2024-10-07T19:30:00+00:00,-1 days +23:30:00,111,Konzultacije-Osnove naravoslovja in tehnologije - Pred.(tuji Å¡tudenti)-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-05-08T08:00:00+00:00,2025-05-08T10:30:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-05-12T14:15:00+00:00,2025-05-12T16:45:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-4.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-07T14:15:00+00:00,2025-04-07T16:45:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-3.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:40+00:00,2024-11-04T14:15:00+00:00,2024-11-04T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:42+00:00,2025-03-06T08:00:00+00:00,2025-03-06T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-RaÄunalniÅ¡tvo in informatika-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:41+00:00,2025-01-07T08:00:00+00:00,2025-01-07T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-AngleÅ¡ki poslovni jezik-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:42+00:00,2025-02-24T08:00:00+00:00,2025-02-24T10:30:00+00:00,-1 days +23:30:00,111,P-RaÄunalniÅ¡tvo in informatika-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:41+00:00,2024-11-26T08:00:00+00:00,2024-11-26T10:30:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:43+00:00,2025-03-31T08:00:00+00:00,2025-03-31T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-RaÄunalniÅ¡tvo in informatika-1.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:46+00:00,2025-05-21T10:45:00+00:00,2025-05-21T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Kadrovski management-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:40+00:00,2024-10-29T14:15:00+00:00,2024-10-29T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:39+00:00,2024-10-17T10:45:00+00:00,2024-10-17T13:15:00+00:00,-1 days +23:30:00,111,P-Osnove matematike v organizacijskih vedah-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:39+00:00,2024-10-11T10:45:00+00:00,2024-10-11T13:15:00+00:00,-1 days +23:30:00,111,P-Osnove matematike v organizacijskih vedah-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:39+00:00,2024-10-16T14:15:00+00:00,2024-10-16T16:45:00+00:00,-1 days +23:30:00,111,P-Osnove prava-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-04-22T10:45:00+00:00,2025-04-22T13:15:00+00:00,-1 days +23:30:00,413,V-Osnove statistike-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:39+00:00,2024-10-09T08:00:00+00:00,2024-10-09T10:30:00+00:00,-1 days +23:30:00,111,P-Osnove naravoslovja in tehnologije-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-04-24T17:00:00+00:00,2025-04-24T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-RaÄunalniÅ¡tvo in informatika-3.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-16T10:45:00+00:00,2025-04-16T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-04-18T14:15:00+00:00,2025-04-18T16:45:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-2.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-16T08:00:00+00:00,2025-04-16T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Kadrovski management-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-04-22T08:00:00+00:00,2025-04-22T10:30:00+00:00,-1 days +23:30:00,111,P-Kadrovski management-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-05-05T14:15:00+00:00,2025-05-05T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-05-14T08:00:00+00:00,2025-05-14T10:30:00+00:00,-1 days +23:30:00,111,V-Kadrovski management-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:40+00:00,2024-11-20T10:45:00+00:00,2024-11-20T13:15:00+00:00,-1 days +23:30:00,111,P-Osnove matematike v organizacijskih vedah-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:39+00:00,2024-10-03T14:15:00+00:00,2024-10-03T16:45:00+00:00,-1 days +23:30:00,111,P-Osnove prava-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:43+00:00,2025-03-18T14:15:00+00:00,2025-03-18T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Osnove poslovodenja in raÄunovodstva-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:40+00:00,2024-11-05T08:00:00+00:00,2024-11-05T10:30:00+00:00,-1 days +23:30:00,111,V-Osnove naravoslovja in tehnologije-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:41+00:00,2024-12-06T10:45:00+00:00,2024-12-06T13:15:00+00:00,-1 days +23:30:00,111,P-Organizacija in management-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:40+00:00,2024-10-30T14:15:00+00:00,2024-10-30T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-05-09T08:00:00+00:00,2025-05-09T10:30:00+00:00,-1 days +23:30:00,401,V-Kadrovski management-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-04-24T14:15:00+00:00,2025-04-24T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-RaÄunalniÅ¡tvo in informatika-3.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-14T14:15:00+00:00,2025-04-14T16:45:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-2.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:40+00:00,2024-10-29T10:45:00+00:00,2024-10-29T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-05-12T08:00:00+00:00,2025-05-12T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Kadrovski management-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-07T14:15:00+00:00,2025-04-07T16:45:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-2.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:40+00:00,2024-11-05T14:15:00+00:00,2024-11-05T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:40+00:00,2024-11-12T10:45:00+00:00,2024-11-12T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:43+00:00,2025-03-24T17:00:00+00:00,2025-03-24T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Osnove poslovodenja in raÄunovodstva-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:40+00:00,2024-10-24T17:00:00+00:00,2024-10-24T19:30:00+00:00,-1 days +23:30:00,111,Konzultacije-Osnove prava - Vaje(tuji Å¡tudenti)-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:41+00:00,2025-01-06T08:00:00+00:00,2025-01-06T10:30:00+00:00,-1 days +23:30:00,111,P-AngleÅ¡ki poslovni jezik-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:43+00:00,2025-03-27T14:15:00+00:00,2025-03-27T16:45:00+00:00,-1 days +23:30:00,111,V-Osnove poslovodenja in raÄunovodstva-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-15T14:15:00+00:00,2025-04-15T16:45:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-2.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:39+00:00,2024-10-02T10:45:00+00:00,2024-10-02T13:15:00+00:00,-1 days +23:30:00,111,P-Osnove matematike v organizacijskih vedah-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:39+00:00,2024-10-21T17:00:00+00:00,2024-10-21T19:30:00+00:00,-1 days +23:30:00,111,Konzultacije-Osnove naravoslovja in tehnologije - Vaje(tuji Å¡tudenti)-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:39+00:00,2024-10-09T10:45:00+00:00,2024-10-09T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:42+00:00,2025-03-11T08:00:00+00:00,2025-03-11T10:30:00+00:00,-1 days +23:30:00,111,P-RaÄunalniÅ¡tvo in informatika-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:40+00:00,2024-11-19T17:00:00+00:00,2024-11-19T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Osnove matematike v organizacijskih vedah-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-04-22T17:00:00+00:00,2025-04-22T19:30:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-3.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:39+00:00,2024-10-14T08:00:00+00:00,2024-10-14T10:30:00+00:00,-1 days +23:30:00,111,P-Osnove naravoslovja in tehnologije-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-10T17:00:00+00:00,2025-04-10T19:30:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-3.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:43+00:00,2025-04-01T17:00:00+00:00,2025-04-01T19:30:00+00:00,-1 days +23:30:00,111,V-Osnove poslovodenja in raÄunovodstva-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:42+00:00,2025-03-14T14:15:00+00:00,2025-03-14T16:45:00+00:00,-1 days +23:30:00,111,V-Osnove poslovodenja in raÄunovodstva-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:41+00:00,2024-12-19T08:00:00+00:00,2024-12-19T10:30:00+00:00,-1 days +23:30:00,111,P-AngleÅ¡ki poslovni jezik-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-09T08:00:00+00:00,2025-04-09T10:30:00+00:00,-1 days +23:30:00,111,P-Kadrovski management-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:43+00:00,2025-04-01T10:45:00+00:00,2025-04-01T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:41+00:00,2024-11-25T17:00:00+00:00,2024-11-25T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Osnove naravoslovja in tehnologije-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:46+00:00,2025-05-27T14:15:00+00:00,2025-05-27T16:45:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-4.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:43+00:00,2025-03-24T08:00:00+00:00,2025-03-24T10:30:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-1.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-14T10:45:00+00:00,2025-04-14T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:42+00:00,2025-03-14T08:00:00+00:00,2025-03-14T10:30:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-1.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:42+00:00,2025-03-11T10:45:00+00:00,2025-03-11T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Osnove statistike-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:42+00:00,2025-02-27T10:45:00+00:00,2025-02-27T13:15:00+00:00,-1 days +23:30:00,111,P-Osnove statistike-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:43+00:00,2025-03-26T10:45:00+00:00,2025-03-26T13:15:00+00:00,-1 days +23:30:00,111,P-Osnove statistike-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:41+00:00,2024-12-16T17:00:00+00:00,2024-12-16T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Organizacija in management-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:39+00:00,2024-10-11T14:15:00+00:00,2024-10-11T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Osnove prava-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-11T14:15:00+00:00,2025-04-11T16:45:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-3.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:45+00:00,2025-05-07T14:15:00+00:00,2025-05-07T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-17T08:00:00+00:00,2025-04-17T10:30:00+00:00,-1 days +23:30:00,111,P-Kadrovski management-VS-Redni
https://urnik.fov.um.si/Program/calendars/03---1-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,2024-12-12T11:46:44+00:00,2025-04-15T08:00:00+00:00,2025-04-15T10:30:00+00:00,-1 days +23:30:00,111,P-Kadrovski management-VS-Redni
